Title,Director,Cast,Genre,Year
Mann,Inder Kumar,"Aamir Khan, Manisha Koirala, Anil Kapoor, Sharmila Tagore, Deepti Bhatnagar","Romance, Drama",1999
Mast,Ram Gopal Varma,"Aftab Shivdasani, Urmila Matondkar","Romance, Drama",1999
Mother,Saawan Kumar,"Jeetendra, Rekha, Randhir Kapoor","Comedy, Drama, Family",1999
Munnibai,Kanti Shah,"Dharmendra, Mohan Joshi, Johnny Lever",,1999
Naukar Ki Kameez,Mani Kaul,"Samir Ahmed, Vikrishnah Batt, Anu Joseph",,1999
Nyaydaata,Vicky Ranawat,"Tinnu Anand, Aparajita, Asrani",Action,1999
Phir Kabhi,Balwant Dullat,"Rahul Roy, Saraf Deepak, Farah","Drama, Family",1999
Phool Aur Aag,T.L.V. Prasad,"Mithun Chakraborty, Jackie Shroff, Archana","Drama, Action, Comedy, Crime",1999
Putlibai,Yash Chouhan,"Rajesh Bakshi, Raj Kiran, Raza Murad",,1999
Pyaar Koi Khel Nahin,Subhash Sehgal,"Sunny Deol, Mahima Chaudhry, Apoorva Agnihotri",Drama,1999
Pyaar Mein Kabhi Kabhi,Raj Kaushal,"Sanjay Suri, Dino Morea, Rinke Khanna",Romance,1999
Rajaji,Vimal Kumar,"Govinda, Raveena Tandon, Satish Kaushik","Comedy, Romance",1999
Safari,Jyotin Goel,"Sanjay Dutt, Juhi Chawla, Tanuja",Action,1999
Samar,Shyam Benegal,"Seema Biswas, Ravi Jhankal, Rajeshwari Sachdev",Drama,1999
Sangharsh,Tanuja Chandra,"Akshay Kumar, Preity Zinta, Alia Bhatt, Ashutosh Rana","Thriller, Drama",1999
Sanyasi Mera Naam,Imran Khalid,"Mithun Chakraborty, Siddharth Dhawan, Mohan Joshi",Action,1999
Sarfarosh,John Matthew Matthan,"Aamir Khan, Sonali Bendre, Naseeruddin Shah","Action, Thriller",1999
Sarfarosh-E-Hind,D. R. Kaushal,"Ishrat Ali, Sadashiv Amrapurkar, Arun Bakshi",Action,1999
Sautela,Rama Rao Tatineni,"Vinay Anand, Mithun Chakraborty, Gulshan Grover",Action,1999
Shaheed Udham Singh,Chitraarth,"Gurdas Maan, Raj Babbar",Drama,1999
Shera,T.L.V. Prasad,"Asrani, Mithun Chakraborty, Pinky Chinoy",Action,1999
Shool,E. Nivas,"Manoj Bajpai, Raveena Tandon, Sayaji Shinde","Action, Crime",1999
Silsila Hai Pyar Ka,Shrabrani Deodar,"Chandrachur Singh, Karisma Kapoor, Danny Denzongpa, Aruna Irani",Romance,1999
Sirf Tum,Agathiyan,"Sanjay Kapoor, Jackie Shroff, Sushmita Sen, Priya Gill, Salman Khan",Romance,1999
Sooryavansham,E. V. V. Satyanarayana,"Amitabh Bachchan, Jayasudha, Soundarya, Rachana Banerjee",Drama,1999
Split Wide Open,Dev Benegal,"Rahul Bose, Laila Rouass, Shivaji Satam, Ayesha Dharker",,1999
Taal,Subhash Ghai,"Akshaye Khanna, Anil Kapoor, Aishwarya Rai","Musical, Romance",1999
Tabaahi: The Destroyer,Gopi Sapru,"Mithun Chakraborty, Divya Dutta, Satyendra Kapoor",Action,1999
Thakshak,Govind Nihlani,"Ajay Devgn, Tabu, Rahul Bose, Amrish Puri",Drama,1999
Trishakti,Madhur Bhandarkar,"Sadashiv Amrapurkar, Milind Gunaji, Jatin Kanakia",,1999
Vaastav: The Reality,Mahesh Manjrekar,"Sanjay Dutt, Namrata Shirodkar","Crime, Drama",1999
Yeh Hai Mumbai Meri Jaan,Mahesh Bhatt,"Saif Ali Khan, Twinkle Khanna",,1999
Zulmi,Sandesh Kohli,"Akshay Kumar, Twinkle Khanna","Action, Romance",1999
Aaghaaz,Yogesh Ishwar,"Sunil Shetty, Sushmita Sen, Namrata Shirodkar",Thriller,2000
Aaj Ka Ravan,Imran Khalid,"Kasam Ali, Mithun Chakraborty",Drama,2000
Anjaane,Ravi Rai,"Raveena Tandon, Vivek Mushran",Romance,2000
Anokha Moti,Anshul Singla,"Sanjay Sharma, Arjun Chakraborty, Nayab Aftab",Family,2000
Apradhi Kaun,Mohan Bhakri,"Ishrat Ali, Shagufta Ali",Thriller,2000
Astitva,Mahesh Manjrekar,"Tabu, Sachin Khedekar, Smita Jaykar, Mohnish Bahl","Drama, Social",2000
Baaghi,Rajesh Kumar Singh,"Sanjay Dutt, Manisha Koirala",Action,2000
Badal,Raj Kanwar,"Bobby Deol, Rani Mukerji","Action, Drama",2000
Bas Yaari Rakho,Gopi Desai,"Pooja Batra, Seema Biswas","Comedy, Drama",2000
Bawandar,Jag Mundhra,"Nandita Das, Rahul Khanna",Drama,2000
Beti No.1,Rama Rao Tatineni,"Govinda, Rambha",Comedy,2000
Bhai Thakur,"Willy, Raja","Dharmendra, Shakti Kapoor, Upasna Singh",Action,2000
Bichhoo,Guddu Dhanoa,"Bobby Deol, Rani Mukerji, Malaika Arora",Action,2000
Billa No. 786,Imran Khalid,Mithun Chakraborty,Action,2000
Bulandi,Rama Rao Tatineni,"Rajinikanth, Rekha, Anil Kapoor, Raveena Tandon",Drama,2000
Chal Mere Bhai,David Dhawan,"Sanjay Dutt, Salman Khan, Karisma Kapoor, Twinkle Khanna, Sonali Bendre, Shakti Kapoor, Dalip Tahil",Comedy,2000
Champion,Padam Kumar,"Sunny Deol, Manisha Koirala","Action, Drama",2000
Dahshat,Tulsi Ramsay,"Sarika, Navin Nischol",Horror,2000
Deewane,Harry Baweja,"Ajay Devgn, Urmila Matondkar, Mahima Chaudhry","Action, Romance",2000
Dhai Akshar Prem Ke,Raj Kanwar,"Abhishek Bachchan, Aishwarya Rai","Romance, Drama",2000
Dhadkan,Dharmesh Darshan,"Akshay Kumar, Sunil Shetty, Shilpa Shetty","Romance, Drama",2000
Dil Ki Dhadkan,,Rambha,,2000
Dil Pe Mat Le Yaar,Hansal Mehta,"Manoj Bajpai, Tabu",Drama,2000
Dr. Babasaheb Ambedkar,Jabbar Patel,"Mammootty, Sonali Kulkarni",,2000
Dr Mukta,,"Amar Babaria, Jaya Bachchan, Abhay Chandarana",,2000
Dulhan Hum Le Jayenge,David Dhawan,"Salman Khan, Karisma Kapoor","Comedy, Romance",2000
Fiza,Khalid Mohammed,"Jaya Bachchan, Karisma Kapoor, Hrithik Roshan","Drama, Family, Thriller",2000
Gaja Gamini,M. F. Hussain,"Madhuri Dixit, Shabana Azmi, Shilpa Shirodkar, Naseeruddin Shah, Shah Rukh Khan",Drama,2000
Gang,Mazhar Khan,"Juhi Chawla, Nana Patekar, Jackie Shroff",Crime,2000
Ghaath,Akashdeep,"Tabu, Manoj Bajpai, Arshad Warsi",Drama,2000
Hadh Kar Di Aapne,Manoj Agrawal,"Govinda, Rani Mukerji","Comedy, Romance",2000
Hamara Dil Aapke Paas Hai,Satish Kaushik,"Anil Kapoor, Aishwarya Rai, Sonali Bendre",Drama,2000
Har Dil Jo Pyar Karega,Raj Kanwar,"Salman Khan, Preity Zinta, Rani Mukerji, Shah Rukh Khan","Comedy, Drama, Romance",2000
Hari-Bhari,Shyam Benegal,"Shabana Azmi, Rajit Kapur, Rajeshwari Sachdev, Surekha Sikri, Nandita Das",,2000
Hera Pheri,Priyadarshan,"Akshay Kumar, Suniel Shetty, Tabu, Paresh Rawal",Comedy,2000
Hey Ram,Kamal Hassan,"Kamal Hassan, Shah Rukh Khan, Rani Mukerji, Vasundhara Das, Hema Malini, Girish Karnad, Om Puri",Drama,2000
Hum To Mohabbat Karega,Kundan Shah,"Bobby Deol, Karisma Kapoor","Action, Romance",2000
Jallad No. 1,Kanti Shah,Dharmendra,Drama,2000
Jis Desh Mein Ganga Rehta Hain,Mahesh Manjrekar,"Govinda, Sonali Bendre, Rinke Khanna, Shakti Kapoor",Drama,2000
Joru Ka Ghulam,Shakeel Noorani,"Govinda, Twinkle Khanna",Drama,2000
Josh,Mansoor Khan,"Shah Rukh Khan, Chandrachur Singh, Aishwarya Rai, Priya Gill, Sharad Kapoor","Action, Romance",2000
Jung,Sanjay Gupta,"Sanjay Dutt, Shilpa Shetty, Raveena Tandon, Jackie Shroff",Drama,2000
Jungle,Ram Gopal Verma,"Urmila Matondkar, Fardeen Khan, Sunil Shetty",Romance,2000
Kabrastan,Ramesh U. Lakhiani,,Horror,2000
Kahin Pyaar Na Ho Jaaye,K. Muralimohana Rao,"Salman Khan, Rani Mukerji, Jackie Shroff, Raveena Tandon, Pooja Batra","Comedy, Romance",2000
Kaho Naa... Pyaar Hai,Rakesh Roshan,"Hrithik Roshan, Amisha Patel, Anupam Kher","Romance, Drama, Musical, Thriller",2000
Kairee,Amol Palekar,"Atul Kulkarni, Yogita Deshmukh, Shilpa Navalkar",Drama,2000
Karobaar: The Business of Love,Rakesh Roshan,"Rishi Kapoor, Anil Kapoor, Juhi Chawla",Drama,2000
Kharidaar,Papu Bahruz,"Kishore Anand Bhanushali, Mushtaq Khan, Anil Nagrath, Amit Pachori",,2000
Khauff,Sanjay Gupta,"Sanjay Dutt, Manisha Koirala, Simran Bagga",Drama,2000
Khiladi 420,Neeraj Vora,"Akshay Kumar, Mahima Chaudhry, Antara Mali","Action, Romance",2000
Krodh,Ashok Honda,"Suniel Shetty, Rambha",Action,2000
Kunwara,David Dhawan,"Govinda, Urmila Matondkar",Comedy,2000
Kurukshetra,Mahesh Manjrekar,"Sanjay Dutt, Mahima Chaudhry","Action, Romance",2000
Kya Kehna,Kundan Shah,"Saif Ali Khan, Preity Zinta, Chandrachur Singh, Farida Jalal, Anupam Kher","Romance, Drama",2000
Le Chal Apne Sang,Vijay Kondke,"Nishanth, Alok Nath, Beena Banerjee",Romance,2000
Lekroo,Shrabani Deodhar,"Sania Jhankar, Nimish Kathale, Sachin Khedekar, Mrinal Kulkarni",,2000
Mela,Dharmesh Darshan,"Aamir Khan, Twinkle Khanna, Faisal Khan, Aishwarya Rai, Johny Lever",Drama,2000
Meri Jung Ka Elaan,Kanti Shah,Dharmendra,Drama,2000
Mission Kashmir,Vidhu Vinod Chopra,"Sanjay Dutt, Hrithik Roshan, Preity Zinta, Jackie Shroff, Sonali Kulkarni","Drama, War, Thriller",2000
Mohabbatein,Aditya Chopra,"Amitabh Bachchan, Shah Rukh Khan, Aishwarya Rai, Uday Chopra, Shamita Shetty, Jugal Hansraj, Kim Sharma, Jimmy Sheirgill, Preeti Jhangiani","Drama, Romance, Musical, Family",2000
Nidaan,Mahesh Manjrekar,"Shivaji Satam, Reema Lagoo, Nisha Bains, Sunil Barve",Drama,2000
Pandavas: The Five Warriors,Usha Ganesh Raja,,Animation,2000
Papa the Great,K. Bhagyaraj,"Krishna Kumar, Nagma",Family,2000
Phir Bhi Dil Hai Hindustani,Aziz Mirza,"Shah Rukh Khan, Juhi Chawla, Paresh Rawal, Johny Lever, Dalip Tahil, Satish Shah, Sharat Saxena","Comedy, Drama, Romance, Musical",2000
The Prince of Light,Yugo Sako,"Bryan Cranston, Edie Mirman, Tom Wyner, Richard Cansino",,2000
Pukar,Rajkumar Santoshi,"Anil Kapoor, Madhuri Dixit, Namrata Shirodkar",Drama,2000
Raja Ko Rani Se Pyar Ho Gaya,T.K. Rajeev Kumar,"Manisha Koirala, Arvind Swamy","Comedy, Musical",2000
Raju Chacha,Anil Devgan,"Ajay Devgn, Kajol, Rishi Kapoor, Sanjay Dutt",Comedy,2000
Refugee,J. P. Dutta,"Abhishek Bachchan, Kareena Kapoor, Sunil Shetty, Jackie Shroff, Anupam Kher","Drama, Romance",2000
The Revenge: Geeta Mera Naam,Dilip Gulati,"Birbal, Dharmendra, Jack Gaud, Ali Khan",,2000
Saanjh,Sabrina Dhawan,"Nandita Das, Sharda Desoares, Arjun Raina, Rahul Vohra",,2000
Second Generation,,,,2000
Shikaar,Bobby Raj,"Abhishek Kapoor, Vikas Bhalla, Ayesha Jhulka, Anupam Kher",,2000
Shikari,N. Chandra,"Govinda, Karishma Kapoor, Tabu","Thriller, Action, Romance",2000
Snip!,Sunil Sippy,"Sohrab Ardeshir, Nikhil Chinappa, Makrand Deshpande, Vekeana Dhillon",,2000
Sultaan,,Vikas Anand,,2000
Tapish,Jay Prakash,"Tara Deshpande, Ellora Patnaik, Parvin Dabas, Gajendra Chouhan",,2000
Tarkieb,Esmayeel Shroff,"Milind Soman, Nana Patekar, Tabu, Shilpa Shetty","Suspense, Thriller",2000
Tera Jadoo Chal Gayaa,A. Muthu,"Abhishek Bachchan, Kirti Reddy, Sanjay Suri",Romance,2000
Tere Liye,Sanjay Gadhvi,"Imran Ahmed Khan, Sonali Khare, Neelu Kohli, Hiten Paintal",,2000
Tune Mera Dil Le Liyaa,B.B. Bhalla,"Raveena Tandon, Naseeruddin Shah, Rahul Roy, Shakti Kapoor",,2000
Zindagi Zindabad,Sumitra Bhave–Sunil Sukthankar,"Mita Vasisht, Milind Gunaji, Uttara Baokar, Abhiram Bhadkamkar",,2000
Abhay,Suresh Krissna,"Kamal Hassan, Manisha Koirala, Raveena Tandon",Thriller,2001
Aamdani Atthanni Kharcha Rupaiya,K. Raghavendra Rao,"Govinda, Juhi Chawla, Johnny Lever, Tabu, Isha Koppikar",Family Drama,2001
Aashiq,Indra Kumar,"Bobby Deol, Karisma Kapoor",Action Comedy,2001
Ajnabee,Abbas Mustan,"Bobby Deol, Akshay Kumar, Kareena Kapoor, Bipasha Basu, Johnny Lever","Thriller, Suspense, Crime",2001
Aks,Rakeysh Omprakash Mehra,"Amitabh Bachchan, Raveena Tandon, Manoj Bajpai, Nandita Das","Thriller, Horror",2001
Albela,Deepak Sareen,"Govinda, Aishwarya Rai, Namrata Shirodkar, Jackie Shroff",Romance,2001
Aśoka,Santosh Sivan,"Shah Rukh Khan, Ajith Kumar, Kareena Kapoor, Hrishita Bhatt",History,2001
Bas Itna Sa Khwaab Hai,Goldie Behl,"Abhishek Bachchan, Rani Mukerji, Sushmita Sen, Jackie Shroff","Drama, Romance, Social",2001
Bengal Tiger,,"Mithun Chakraborty, Shakti Kapoor",Action,2001
Bhairav,,Mithun Chakraborty,,2001
Censor,Dev Anand,,,2001
Chandni Bar,Madhur Bhandarkar,"Tabu, Atul Kulkarni",Drama,2001
Chhupa Rustam: A Musical Thriller,Aziz Sejawal,"Sanjay Kapoor, Mamta Kulkarni, Manisha Koirala",Thriller,2001
Chori Chori Chupke Chupke,Abbas Mustan,"Salman Khan, Rani Mukerji, Preity Zinta","Drama, Romance, Musical, Social",2001
Daman,Kalpana Lajmi,"Raveena Tandon, Raima Sen, Sanjay Suri, Sayaji Shinde",Drama,2001
Dattak,Gul Bahar Singh,"Rajit Kapoor, Anjan Srivastav, A. K. Hangal, Kruttika Desai",,2001
Deewaanapan,,"Arjun Rampal, Diya Mirza","Drama, Romance",2001
Dil Chahta Hai,Farhan Akhtar,"Aamir Khan, Saif Ali Khan, Akshaye Khanna, Preity Zinta, Dimple Kapadia, Sonali Kulkarni","Drama, Comedy, Romance, Musical",2001
Dil Ne Phir Yaad Kiya,,"Govinda, Tabu, Pooja Batra",Romance,2001
Divya Drishti,,,,2001
Ehsaas: The Feeling,,"Sunil Shetty, Neha",Drama,2001
Ek Rishtaa: The Bond of Love,Suneel Darshan,"Amitabh Bachchan, Raakhee Gulzar, Akshay Kumar, Karisma Kapoor, Juhi Chawla, Shakti Kapoor",Family Drama,2001
Farz,Raj Kanwar,"Sunny Deol, Preity Zinta","Action, Romance",2001
Gadar: Ek Prem Katha,Anil Sharma,"Sunny Deol, Amisha Patel, Amrish Puri","Drama, War, Romance, Action",2001
Grahan,Shashilal K. Nair,"Jackie Shroff, Manisha Koirala, Anupama Verma",Romance,2001
Hadh: Life on the Edge of Death,,,,2001
Hum Ho Gaye Aapke,Agathiyan,"Fardeen Khan, Reema Sen",Romance,2001
Indian,N. Maharajan,"Sunny Deol, Shilpa Shetty, Danny Denzongpa",Action,2001
Ittefaq,Sanjay Khanna,"Sunil Shetty, Pooja Batra","Action, Drama, Thriller",2001
Jodi No.1,David Dhawan,"Sanjay Dutt, Govinda, Twinkle Khanna, Monica Bedi",Comedy,2001
Kabhi Khushi Kabhie Gham...,Karan Johar,"Amitabh Bachchan, Jaya Bachchan, Shah Rukh Khan, Kajol, Hrithik Roshan, Kareena Kapoor","Drama, Romance, Family",2001
Kasam,Shibu Mitra,"Sunny Deol, Chunky Pandey",Action,2001
Kasoor,Vikram Bhatt,"Lisa Ray, Aftab Shivdasani, Divya Dutta",Thriller,2001
Kuch Khatti Kuch Meethi,Rahul Rawail,"Sunil Shetty, Kajol, Rishi Kapoor, Rati Agnihotri","Comedy, Drama",2001
Kyo Kii Main Jhuth Nahin Bolta,David Dhawan,"Govinda, Sushmita Sen","Comedy, Romance",2001
Lagaan: Once Upon a Time in India,Ashutosh Gowariker,"Aamir Khan, Gracy Singh, Rachel Shelley, Toby Stephens","Drama, Musical, Social",2001
Lajja,Rajkumar Santoshi,"Manisha Koirala, Rekha, Madhuri Dixit, Jackie Shroff, Anil Kapoor, Mahima Chaudhry, Ajay Devgn","Drama, Romance, Musical, Crime",2001
Love Ke Liye Kuchh Bhi Karega,E. Niwas,"Saif Ali Khan, Fardeen Khan, Aftab Shivdasani, Twinkle Khanna, Sonali Bendre",Comedy,2001
Maya,,,,2001
Mitti,,,,2001
Moksha,Ashok Mehta,"Manisha Koirala, Arjun Rampal",Drama,2001
Mujhe Kucch Kehna Hai,Satish Kaushik,"Tusshar Kapoor, Kareena Kapoor, Rinke Khanna",Comedy,2001
Mujhe Meri Biwi Se Bachaao,Harry Baweja,"Naseeruddin Shah, Rekha, Arshad Warsi, Suman Ranganathan","Comedy, Family",2001
Nayak,S. Shankar,"Anil Kapoor, Rani Mukerji, Paresh Rawal, Amrish Puri, Johnny Lever",Drama,2001
Officer,Naeem Sha,"Sunil Shetty, Raveena Tandon",Action,2001
One 2 Ka 4,Shashilal K. Nair,"Shahrukh Khan, Juhi Chawla, Jackie Shroff","Action, Romance",2001
Paagalpan,Aruna Irani,"Karan Nath, Aarti Agarwal",Romance,2001
Pyaar Ishq Aur Mohabbat,Rajiv Rai,"Suniel Shetty, Arjun Rampal, Aftab Shivdasani, Isha Koppikar, Kirti Reddy",Romance,2001
Pyaar Tune Kya Kiya,Rajat Mukherjee,"Urmila Matondkar, Fardeen Khan, Sonali Kulkarni","Drama, Romance, Thriller",2001
Pyaar Zindagi Hai,,,,2001
Rahul,Prakash Jha,"Neha, Jatin Grewal, Rajeshwari Sachdev",Drama,2001
Rehnaa Hai Terre Dil Mein,Gautham Menon,"Saif Ali Khan, Dia Mirza, R. Madhavan",Romance,2001
Shirdi Sai Baba,,,,2001
Style,N. Chandra,"Sahil Khan, Sharman Joshi, Riya Sen, Tara Deshpande",Romance,2001
Tamboo Mein Bamoo,,,,2001
Tera Mera Saath Rahen,Mahesh Manjrekar,"Ajay Devgn, Sonali Bendre, Namrata Shirodkar",Drama,2001
Tum Bin,Anubhav Sinha,"Priyanshu Chatterjee, Himanshu Malik, Sandali Sinha, Rakesh Bapat",Romance,2001
Veer Savarkar,,,,2001
Yaadein,Subhash Ghai,"Hrithik Roshan, Kareena Kapoor, Jackie Shroff, Amrish Puri","Romance, Drama",2001
Yeh Raaste Hain Pyaar Ke,Deepak S. Shivdasani,"Ajay Devgan, Madhuri Dixit, Preity Zinta, Sunny Deol",Drama,2001
Yeh Teraa Ghar Yeh Meraa Ghar,Priyadarshan,"Suniel Shetty, Mahima Chaudhry",Drama,2001
Yeh Zindagi Ka Safar,Tanuja Chandra,"Amisha Patel, Jimmy Sheirgill",,2001
Zubeidaa,Shyam Benegal,"Karisma Kapoor, Rekha, Manoj Bajpai, Amrish Puri, Lilette Dubey",Drama,2001
16 December,Mani Shankar,"Milind Soman, Dipannita Sharma, Gulshan Grover, Aditi Govitrikar, Sushant Singh",Action,2002
23rd March 1931: Shaheed,Guddu Dhanoa,"Sunny Deol, Bobby Deol, Divya Dutta, Amrita Singh",Historical Drama,2002
Aankhen,Vipul Shah,"Amitabh Bachchan, Akshay Kumar, Paresh Rawal, Arjun Rampal, Sushmita Sen, Kashmira Shah, Bipasha Basu","Thriller, Action",2002
Aap Mujhe Achche Lagne Lage,Vikram Bhatt,"Hrithik Roshan, Amisha Patel","Romance, Drama",2002
Ab Ke Baras,Raj Kanwar,"Amrita Rao, Arya Babbar, Ashish Vidyarthi","Romance, Drama",2002
Agni Varsha,Arjun Sajnani,"Raveena Tandon, Akkineni Nagarjuna, Prabhu Deva, Milind Soman, Jackie Shroff, Sonali Kulkarni, Amitabh Bachchan",Historical,2002
Akhiyon Se Goli Maare,Harmesh Malhotra,"Govinda, Raveena Tandon, Kader Khan",Comedy,2002
Annarth,Ravi Dewan,"Sunil Shetty, Sanjay Dutt, Ashutosh Rana, Preeti Jhangiani, Johny Lever, Tinu Anand","Action, Thriller",2002
Ansh: The Deadly Part,,"Om Puri, Ashutosh Rana, Abbas, Sharbani Mukherji","Action, Thriller",2002
Awara Paagal Deewana,Vikram Bhatt,"Akshay Kumar, Sunil Shetty, Aftab Shivdasani, Amrita Arora, Rahul Dev, Preeti Jhangiani","Action, Comedy",2002
Baaja,Apurba Kishore Bir,,Children's,2002
Be-Lagaam,Ram Lakhan,"Aryan Vaid, Pramod Moutho, Tanveer Zaidi",Action,2002
Badhaai Ho Badhaai,Satish Kaushik,"Anil Kapoor, Shilpa Shetty, Kirti Reddy","Comedy, Drama",2002
Bollywood Queen,,,,2002
Bomb the System,,,,2002
Chalo Ishq Ladaaye,,"Govinda, Rani Mukerji",Comedy,2002
Chor Machaaye Shor,Aziz Sejawal,"Shilpa Shetty, Bobby Deol, Bipasha Basu","Comedy, Romance, Crime",2002
Company,Ram Gopal Varma,"Mohanlal, Ajay Devgn, Manisha Koirala, Vivek Oberoi, Antara Mali","Crime, Drama",2002
Deewangee,,"Ajay Devgn, Akshaye Khanna, Urmila Matondkar,",Thriller,2002
Desh Devi,,,,2002
Devdas,Sanjay Leela Bhansali,"Shah Rukh Khan, Madhuri Dixit, Aishwarya Rai, Jackie Shroff","Romance, Drama, Musical, Historical",2002
Dil Hai Tumhaara,Kundan Shah,"Rekha, Preity Zinta, Mahima Chaudhry, Arjun Rampal, Jimmy Sheirgill, Alok Nath","Family, Romance, Drama",2002
Dil Vil Pyar Vyar,Anant Mahadevan,"Jimmy Sheirgill, Sanjay Suri, Namrata Shirodkar, R. Madhavan, Sonali Kulkarni, Hrishita Bhatt","Romance, Drama",2002
Ek Chhotisi Love Story,Shashilal K. Nair,Manisha Koirala,Erotic,2002
Encounter: The Killing,,,,2002
Filhaal,Meghna Gulzar,"Tabu, Sushmita Sen, Sanjay Suri",Drama,2002
Ghaav: The Wound,Kumar Jay,"Pankaj Berry, Rahul Bhatt, Seema Biswas, Gayatri",,2002
Gunaah,Amol Shetge,"Dino Morea, Bipasha Basu, Irrfan Khan","Thriller, Romance",2002
Haan Maine Bhi Pyaar Kiya,Dharmesh Darshan,"Akshay Kumar, Karisma Kapoor, Abhishek Bachchan","Drama, Romance",2002
Hathyar,Mahesh Manjrekar,"Sanjay Dutt, Shilpa Shetty, Namrata Shirodkar",Drama,2002
Hum Kisise Kum Nahin,David Dhawan,"Amitabh Bachchan, Ajay Devgn, Sanjay Dutt, Aishwarya Rai","Action, Comedy",2002
Hum Pyar Tumhi Se Kar Baithe,,"Jugal Hansraj, Tina Rana",Romance,2002
Hum Tumhare Hain Sanam,K. S. Adhiyaman,"Salman Khan, Shah Rukh Khan, Madhuri Dixit, Atul Agnihotri, Aishwarya Rai","Drama, Romance",2002
Humraaz,Abbas-Mustan,"Bobby Deol, Akshaye Khanna, Amisha Patel","Thriller, Romance, Musical",2002
Jaani Dushman: Ek Anokhi Kahani,Rajkumar Kohli,"Sunny Deol, Akshay Kumar, Sunil Shetty, Sonu Nigam, Arshad Warsi, Aftab Shivdasani, Manisha Koirala",Fantasy,2002
Jang Aur Aman,,,,2002
Jeena Sirf Merre Liye,Satish Kaushik,"Tusshar Kapoor, Kareena Kapoor, Mallika Sherawat",Romance,2002
Kaante,Sanjay Gupta,"Amitabh Bachchan, Sanjay Dutt, Suniel Shetty, Kumar Gaurav, Mahesh Manjrekar, Lucky Ali, Malaika Arora, Rati Agnihotri","Action, Thriller",2002
Kabhie Tum Kabhie Hum,,,,2002
Karz: The Burden of Truth,Harry Baweja,"Sunny Deol, Sunil Shetty, Shilpa Shetty","Action, Thriller",2002
Kehtaa Hai Dil Baar Baar,Rahul Dholakia,"Jimmy Shergill, Kim Sharma, Paresh Rawal",,2002
Kitne Door Kitne Paas,,"Fardeen Khan, Amrita Arora, Sonali Kulkarni","Romance, Drama, Comedy",2002
Koi Mere Dil Se Poochhe,Boney Kapoor,"Jaya Bachchan, Esha Deol, Aftab Shivdasani, Sanjay Kapoor, Anupam Kher","Drama, Romance, Social",2002
Kranti,,"Bobby Deol, Amisha Patel",,2002
Kuch Tum Kaho Kuch Hum Kahein,,"Fardeen Khan, Richa Pallod",Romance,2002
Kya Yehi Pyaar Hai,,"Amisha Patel, Aftab Shivdasani, Jackie Shroff",,2002
Kyaa Dil Ne Kahaa,,"Tusshar Kapoor, Esha Deol",Romance,2002
Lal Salaam,Gaganvihari Borate,"Nandita Das, Sharad Kapoor, Makrand Deshpande, Vijay Raaz",,2002
Maa Tujhhe Salaam,,"Sunny Deol, Tabu, Arbaaz Khan",Drama,2002
Maine Dil Tujhko Diya,Sohail Khan,"Sohail Khan, Sameera Reddy, Sanjay Dutt, Kabir Bedi","Action, Romance",2002
Makdee,Vishal Bhardwaj,"Shabana Azmi, Makarand Deshpande",,2002
Maseeha,Partho Ghosh,"Sunil Shetty, Namrata Shirodkar",Action,2002
Mere Yaar Ki Shaadi Hai,Sanjay Gadhvi,"Uday Chopra, Bipasha Basu, Tulip Joshi, Jimmy Shergill",Romance,2002
"Mitr, My Friend",Revathi,"Shobhana, Matt Phillips",Drama,2002
Mohabbat Ho Gayi Hai Tumse,,"Sanjay Dutt, Shamita Shetty, Chandrachur Singh",,2002
Mujhse Dosti Karoge!,Kunal Kohli,"Hrithik Roshan, Rani Mukerji, Kareena Kapoor","Romance, Drama, Comedy, Musical",2002
Mulaqaat,,"Vinay Anand, Arun Bakshi, Rita Bhaduri, Milind Gunaji",,2002
Na Tum Jaano Na Hum,Arjun Sablok,"Saif Ali Khan, Hrithik Roshan, Esha Deol","Romance, Drama",2002
Nishad,,,,2002
Om Jai Jagadish,Anupam Kher,"Waheeda Rehman, Anil Kapoor, Fardeen Khan, Abhishek Bachchan, Mahima Chaudhry, Urmila Matondkar, Tara Sharma","Family, Drama, Social",2002
Pitaah,,"Sanjay Dutt, Nandita Das, Jackie Shroff, Om Puri",,2002
Pyaar Diwana Hota Hai,,"Govinda, Rani Mukerji",Romance,2002
Pyar Ki Dhun,,,,2002
Pyaasa,,"Yukta Mookhey, Aftab Shivdasani","Action, Crime",2002
Raaz,,"Bipasha Basu, Dino Morea","Horror, Thriller, Romance, Musical",2002
Rishtey,,"Anil Kapoor, Karisma Kapoor, Shilpa Shetty","Drama, Family",2002
Road,,"Vivek Oberoi, Antara Mali, Manoj Bajpai",Thriller,2002
Saathiya,Shaad Ali,"Vivek Oberoi, Rani Mukerji, Shah Rukh Khan, Tabu","Drama, Romance, Social, Musical",2002
Shaheed-E-Azam,Sukumar Nair,"Sonu Sood, Raz Zutshi, Dev Gill","Historical, Drama",2002
Shakti - The Power,Boney Kapoor,"Karisma Kapoor, Nana Patekar, Sanjay Kapoor, Shahrukh Khan",Drama,2002
Shararat,,"Abhishek Bachchan, Hrishita Bhatt","Comedy, Drama",2002
Soch,,"Sanjay Kapoor, Arbaaz Khan, Raveena Tandon",,2002
Sur: The Melody of Life,Tanuja Chandra,"Lucky Ali, Gauri Karnik",Musical,2002
